series,language,status,slug,path,paired,body_words,code_blocks,images,structural_errors,structural_warnings,frontmatter_errors,quality_warnings,infra_warnings,caption_warnings,link_warnings,severity,action
kubernetes-101,ko,content-ready,02-pod,content/kubernetes-101/ko/02-pod.md,true,263,6,0,,,,,Has code examples but references lack companion GitHub repo (kubernetes-101),,,pass,pass
kubernetes-101,ko,content-ready,03-deployment,content/kubernetes-101/ko/03-deployment.md,true,265,6,0,,,,,Has code examples but references lack companion GitHub repo (kubernetes-101),,,pass,pass
kubernetes-101,ko,content-ready,04-service,content/kubernetes-101/ko/04-service.md,true,259,6,0,,,,,Has code examples but references lack companion GitHub repo (kubernetes-101),,,pass,pass
kubernetes-101,ko,content-ready,05-ingress,content/kubernetes-101/ko/05-ingress.md,true,265,6,0,,,,,Has code examples but references lack companion GitHub repo (kubernetes-101),,,pass,pass
kubernetes-101,ko,content-ready,06-configmap-and-secret,content/kubernetes-101/ko/06-configmap-and-secret.md,true,259,6,0,,,,,Has code examples but references lack companion GitHub repo (kubernetes-101),,,pass,pass
kubernetes-101,ko,content-ready,07-volume,content/kubernetes-101/ko/07-volume.md,true,261,6,0,,,,,Has code examples but references lack companion GitHub repo (kubernetes-101),,,pass,pass
kubernetes-101,ko,content-ready,08-hpa,content/kubernetes-101/ko/08-hpa.md,true,254,6,0,,,,,Has code examples but references lack companion GitHub repo (kubernetes-101),,,pass,pass
kubernetes-101,ko,content-ready,09-helm,content/kubernetes-101/ko/09-helm.md,true,246,6,0,,,,,Has code examples but references lack companion GitHub repo (kubernetes-101),,,pass,pass
kubernetes-101,ko,content-ready,10-kubernetes-in-operation,content/kubernetes-101/ko/10-kubernetes-in-operation.md,true,266,6,0,,,,,Has code examples but references lack companion GitHub repo (kubernetes-101),,,pass,pass
kubernetes-101,en,content-ready,01-what-is-kubernetes,content/kubernetes-101/en/01-what-is-kubernetes.md,true,482,6,0,,,,,Has code examples but references lack companion GitHub repo (kubernetes-101),,,pass,pass
kubernetes-101,en,content-ready,02-pod,content/kubernetes-101/en/02-pod.md,true,497,6,0,,,,,Has code examples but references lack companion GitHub repo (kubernetes-101),,,pass,pass
kubernetes-101,en,content-ready,03-deployment,content/kubernetes-101/en/03-deployment.md,true,467,6,0,,,,,Has code examples but references lack companion GitHub repo (kubernetes-101),,,pass,pass
kubernetes-101,en,content-ready,04-service,content/kubernetes-101/en/04-service.md,true,457,6,0,,,,,Has code examples but references lack companion GitHub repo (kubernetes-101),,,pass,pass
kubernetes-101,en,content-ready,05-ingress,content/kubernetes-101/en/05-ingress.md,true,460,6,0,,,,,Has code examples but references lack companion GitHub repo (kubernetes-101),,,pass,pass
kubernetes-101,en,content-ready,06-configmap-and-secret,content/kubernetes-101/en/06-configmap-and-secret.md,true,465,6,0,,,,,Has code examples but references lack companion GitHub repo (kubernetes-101),,,pass,pass
kubernetes-101,en,content-ready,07-volume,content/kubernetes-101/en/07-volume.md,true,459,6,0,,,,,Has code examples but references lack companion GitHub repo (kubernetes-101),,,pass,pass
kubernetes-101,en,content-ready,08-hpa,content/kubernetes-101/en/08-hpa.md,true,435,6,0,,,,,Has code examples but references lack companion GitHub repo (kubernetes-101),,,pass,pass
kubernetes-101,en,content-ready,09-helm,content/kubernetes-101/en/09-helm.md,true,436,6,0,,,,,Has code examples but references lack companion GitHub repo (kubernetes-101),,,pass,pass
kubernetes-101,en,content-ready,10-kubernetes-in-operation,content/kubernetes-101/en/10-kubernetes-in-operation.md,true,440,6,0,,,,,Has code examples but references lack companion GitHub repo (kubernetes-101),,,pass,pass
langchain-101,ko,publish-ready,01-lcel-runnable-basics,content/langchain-101/ko/01-lcel-runnable-basics.md,true,400,6,0,,,,,Has code examples but references lack companion GitHub repo (langchain-101),,,pass,pass
langchain-101,ko,publish-ready,02-prompt-llm-chain,content/langchain-101/ko/02-prompt-llm-chain.md,true,393,6,0,,,,,Has code examples but references lack companion GitHub repo (langchain-101),,,pass,pass
langchain-101,ko,publish-ready,03-retriever,content/langchain-101/ko/03-retriever.md,true,396,6,0,,,,,Has code examples but references lack companion GitHub repo (langchain-101),,,pass,pass
langchain-101,ko,publish-ready,04-tool-calling,content/langchain-101/ko/04-tool-calling.md,true,406,6,0,,,,,Has code examples but references lack companion GitHub repo (langchain-101),,,pass,pass
langchain-101,ko,publish-ready,05-streaming,content/langchain-101/ko/05-streaming.md,true,373,6,0,,,,,Has code examples but references lack companion GitHub repo (langchain-101),,,pass,pass
langchain-101,ko,publish-ready,06-putting-it-together,content/langchain-101/ko/06-putting-it-together.md,true,392,6,0,,,,,Has code examples but references lack companion GitHub repo (langchain-101),,,pass,pass
langchain-101,en,publish-ready,01-lcel-runnable-basics,content/langchain-101/en/01-lcel-runnable-basics.md,true,1629,10,6,,,,,Has code examples but references lack companion GitHub repo (langchain-101),,,pass,pass
langchain-101,en,publish-ready,02-prompt-llm-chain,content/langchain-101/en/02-prompt-llm-chain.md,true,1611,12,6,,,,,Has code examples but references lack companion GitHub repo (langchain-101),,,pass,pass
langchain-101,en,publish-ready,03-retriever,content/langchain-101/en/03-retriever.md,true,1064,8,6,,,,,Has code examples but references lack companion GitHub repo (langchain-101),,,pass,pass
langchain-101,en,publish-ready,04-tool-calling,content/langchain-101/en/04-tool-calling.md,true,1167,6,6,,,,,Has code examples but references lack companion GitHub repo (langchain-101),,,pass,pass
langchain-101,en,publish-ready,05-streaming,content/langchain-101/en/05-streaming.md,true,1194,8,6,,,,,Has code examples but references lack companion GitHub repo (langchain-101),,,pass,pass
langchain-101,en,publish-ready,06-putting-it-together,content/langchain-101/en/06-putting-it-together.md,true,870,6,6,,,,,Has code examples but references lack companion GitHub repo (langchain-101),,,pass,pass
langgraph-101,ko,publish-ready,01-graph-basics,content/langgraph-101/ko/01-graph-basics.md,true,345,6,0,,,,,Has code examples but references lack companion GitHub repo (langgraph-101),,,pass,pass
langgraph-101,ko,publish-ready,02-state-and-checkpoints,content/langgraph-101/ko/02-state-and-checkpoints.md,true,355,6,0,,,,,Has code examples but references lack companion GitHub repo (langgraph-101),,,pass,pass
langgraph-101,ko,publish-ready,03-conditional-edges,content/langgraph-101/ko/03-conditional-edges.md,true,380,6,0,,,,,Has code examples but references lack companion GitHub repo (langgraph-101),,,pass,pass
langgraph-101,ko,publish-ready,04-tool-calling-agent,content/langgraph-101/ko/04-tool-calling-agent.md,true,360,6,0,,,,,Has code examples but references lack companion GitHub repo (langgraph-101),,,pass,pass
langgraph-101,ko,publish-ready,05-multi-agent,content/langgraph-101/ko/05-multi-agent.md,true,377,6,0,,,,,Has code examples but references lack companion GitHub repo (langgraph-101),,,pass,pass
langgraph-101,ko,publish-ready,06-langgraph-complete,content/langgraph-101/ko/06-langgraph-complete.md,true,411,6,0,,,,,Has code examples but references lack companion GitHub repo (langgraph-101),,,pass,pass
langgraph-101,en,publish-ready,01-graph-basics,content/langgraph-101/en/01-graph-basics.md,true,413,1,5,,,,,Has code examples but references lack companion GitHub repo (langgraph-101),,,pass,pass
langgraph-101,en,publish-ready,02-state-and-checkpoints,content/langgraph-101/en/02-state-and-checkpoints.md,true,390,1,5,,,,,Has code examples but references lack companion GitHub repo (langgraph-101),,,pass,pass
langgraph-101,en,publish-ready,03-conditional-edges,content/langgraph-101/en/03-conditional-edges.md,true,402,1,5,,,,,Has code examples but references lack companion GitHub repo (langgraph-101),,,pass,pass
langgraph-101,en,publish-ready,04-tool-calling-agent,content/langgraph-101/en/04-tool-calling-agent.md,true,411,2,5,,,,,Has code examples but references lack companion GitHub repo (langgraph-101),,,pass,pass
langgraph-101,en,publish-ready,05-multi-agent,content/langgraph-101/en/05-multi-agent.md,true,384,2,5,,,,,Has code examples but references lack companion GitHub repo (langgraph-101),,,pass,pass
langgraph-101,en,publish-ready,06-langgraph-complete,content/langgraph-101/en/06-langgraph-complete.md,true,441,2,5,,,,,Has code examples but references lack companion GitHub repo (langgraph-101),,,pass,pass
linear-algebra-101,ko,content-ready,01-what-is-linear-algebra,content/linear-algebra-101/ko/01-what-is-linear-algebra.md,true,307,6,0,,,,,Has code examples but references lack companion GitHub repo (linear-algebra-101),,,pass,pass
linear-algebra-101,ko,content-ready,02-vectors,content/linear-algebra-101/ko/02-vectors.md,true,278,6,0,,,,,Has code examples but references lack companion GitHub repo (linear-algebra-101),,,pass,pass
linear-algebra-101,ko,content-ready,03-matrices,content/linear-algebra-101/ko/03-matrices.md,true,291,6,0,,,,,Has code examples but references lack companion GitHub repo (linear-algebra-101),,,pass,pass
linear-algebra-101,ko,content-ready,04-inner-product-and-distance,content/linear-algebra-101/ko/04-inner-product-and-distance.md,true,285,6,0,,,,,Has code examples but references lack companion GitHub repo (linear-algebra-101),,,pass,pass
linear-algebra-101,ko,content-ready,05-linear-transformation,content/linear-algebra-101/ko/05-linear-transformation.md,true,279,6,0,,,,,Has code examples but references lack companion GitHub repo (linear-algebra-101),,,pass,pass
linear-algebra-101,ko,content-ready,06-basis-and-dimension,content/linear-algebra-101/ko/06-basis-and-dimension.md,true,279,6,0,,,,,Has code examples but references lack companion GitHub repo (linear-algebra-101),,,pass,pass
linear-algebra-101,ko,content-ready,07-eigenvalues-and-eigenvectors,content/linear-algebra-101/ko/07-eigenvalues-and-eigenvectors.md,true,273,6,0,,,,,Has code examples but references lack companion GitHub repo (linear-algebra-101),,,pass,pass
linear-algebra-101,ko,content-ready,08-matrix-decomposition,content/linear-algebra-101/ko/08-matrix-decomposition.md,true,268,6,0,,,,,Has code examples but references lack companion GitHub repo (linear-algebra-101),,,pass,pass
